componente_id,tamaño_componente,id_articulo,titulo,autor,año
1,1415,8588,Identification of Problem-Solving Techniques in Computational Thinking Studies: Systematic Literature Review,Andik Asmara Yueh-Min Huang Intan Permata Hapsari Ting-Ting Wu,2024
1,1415,8599,Improving Computational Thinking Competencies in STEM Higher Education,Nasrin Dehbozorgi; Mehdi Roopaei,2024
1,1415,86,Systolic FFT algorithms on Boolean cube networks,L. Johnson; C.-T. Ho; M. Jacquemin; A. Ruttenberg,1988
1,1415,8609,Inequalities in Computational Thinking Among Incoming Students in an STEM Chilean University,Felipe González-Pizarro; Claudia López; Andrea Vásquez; Carlos Castro,2024
1,1415,8611,Information Encoding in Computer Science Education Using the Cup Song,Heike Buttke; Johannes Krugel,2024
1,1415,8623,Integrating Computational Thinking Into the Curricula to Bridge the Skill Gap in Engineering Education,Nasrin Dehbozorgi; Maysam Nezafati; Mehdi Roopaei,2024
1,1415,8624,Integrating Computational Thinking Skills in Secondary Education: a Feasibility Study,Khadijah Wan Mohd Ghazali; Mashanum Osman; Zuraini Othman; Masitah Seikh Omar,2024
1,1415,8632,Intra-Datacenter Load Balancing in a Federated Cloud with Throttled Algorithm,Damola Gideon Akinola; Emmanuel Adetiba; Abdultaofeek Abayomi; Uche Nnaji; Surendra Thakur; Sibusiso Moyo,2024
1,1415,8634,"Introduction: hyper-visuality: images in the era of social platforms, digital archives and computational economies",Maria Giulia Dondero Enzo D’Armenio,2024
1,1415,8650,"Large language models, social demography, and hegemony: comparing authorship in human and synthetic text",Jinsook Lee Alejandra Regla-Vargas René F. Kizilcec Thorsten Joachims A. J. Alvero; Anthony Lising Antonio,2024
1,1415,8659,Leveraging ChatGPT-4 for Enhanced Education: Personalized Problem-Solving and Consistent Learning,Ijaz Khan; Ikhlaq Chohan; Sohail Iqbal Malik,2024
1,1415,866,Voice-to-Phoneme Conversion Algorithms for Voice-Tag Applications in Embedded Platforms,Changxue Ma YanMing Cheng; Lynette Melnar,2007
1,1415,867,Water at solid surfaces: A review of selected theoretical aspects and experiments on the subject,M. Maccarini,2007
1,1415,8673,Machine Learning (In) Security: A Stream of Problems,Marcus Botacin Albert Bifet Bernhard Pfahringer Luiz S. Oliveira Heitor Murilo Gomes André Grégio Fabrício Ceschin,2024
1,1415,8675,Machine Learning and Clinical Insights Analysis of BMI Dataset Predictive Models,Laksh Kadyan; Vikram Neerugatti; Ayesha Taranum; Geetha Rani; J Somasekar,2024
1,1415,8676,Machine Learning in K–12 Educational Settings,Ramy Riad Al-Fatlawy; Dadamuxamedov Alimjon; R. Udayakumar; Ashish Sharma; Jaspreet Kaur; S. Padmanaban,2024
1,1415,8684,Math Word Problem Solving with Dual Solving Thinking Structure,He Wang,2024
1,1415,8693,Methodological individualism and agent-based computational simulation: A reply to Kincaid and Zahle,Francesco Di Iorio,2024
1,1415,8703,Modeling a Problem-Solving Approach Through Computational Thinking for Teaching Programming,Zebel-Al Tareq; Raja Jamilah Raja Yusof,2024
1,1415,8727,Network Hyperexcitability in Early-Stage Alzheimer’s Disease: Evaluation of Functional Connectivity Biomarkers in a Computational Disease Model,Willem de Haan Miguel Castelo-Branco Cornelis Jan Stam,2024
1,1415,8729,Neuro-Degenerative Disorder Prediction Using Curated Short Mutated Genome Sequences Through Hybrid Deep Neural Networks,Naman Bhatia; L V S K B Kasyap Varanasi; Parth Raghuwanshi; Avinash Saroj; Chandra Mohan Dasari,2024
1,1415,8734,"No recognised ethical standards, no broad consent: navigating the quandary in computational social science research",Filip Paspalj Seliem El-Sayed,2024
1,1415,874,A Human-Computer Dialogue System for Educational Debate: A Computational Dialectics Approach,David Moore Alec Grierson Tangming Yuan,2008
1,1415,8751,Optimizing Network Management and Virtualization Using Machine Learning Approach: Network Slice Prediction,Lateef Adesola Akinyemi; Olamide Peter Oshinuga; Sunday Oladayo Oladejo; Stephen Obono Ekwe; Mbuyu Sumbwanyanbe; Ernest Mnkandla; Oluwagbemiga Omotayo Shoewu,2024
1,1415,8761,POTDAI: A Tool to Evaluate the Perceived Operational Trust Degree in Artificial Intelligence Systems,David Martín-Moncunill; Eduardo García Laredo; Juan Carlos Nieves,2024
1,1415,8762,PTCL-SE: How AI Self-evaluation Influences Human-AI Collaborative Story Writing,Xun Cao,2024
1,1415,8772,Piperine reduces hair oiliness by inhibiting adipogenesis of hair stem cells,Nackhyoung Kim Ui-Hyun Park Hyeon Ho Heo Minyoung Im; Soo-Jong Um,2024
1,1415,8777,Population Analysis of Children's Clothing/Toys Stores in the City of Skopje,Mila Lekoska; Ivana Sedmakova; Andreja Naumoski,2024
1,1415,878,A brief review of lattice computing,Manuel Grana,2008
1,1415,8780,Prediction and Modelling of Suicidal Mental Tendencies,Sunitha Guruprasad; Arnav G Rao; Shreeraksha; Shivani K; Varsha S N; Yashoda K,2024
1,1415,8785,Predictive Modeling for B.Sc. Nursing Placement Using Machine Learning Algorithms,Ranjana Chavan; Dipali Dumbre; Seeta Devi,2024
1,1415,8788,Privacy Protection and Data Security for Big Data Encryption: A Review,Zhe Wei Fang Wang Zhanpeng Zhou,2024
1,1415,8790,Problem-Solving Through Pair-Programming: The Mediational Role of ChatGPT,Selin Urhan; Selay Arkun Kocadere,2024
1,1415,8793,Promoting Computational Thinking Skills Through Game-Based Learning of Students in Lower Secondary School,Siripon Saenboonsong; Akarapon Poonsawad,2024
1,1415,8795,Prospective Elementary Teachers’ Computational Thinking Skills: A Preliminary Study,Zetra Hainul Putra; Gustimal Witri; Dahnilsyah; Yahya Gunawan; Herry Sumadinata; Arisya Ruspina Putri,2024
1,1415,8796,Protecting Sensitive Data with Secure Data Enclaves,Mintaka Angell Justine S. Hastings Mark Howison,2024
1,1415,8799,Quality assurance strategies for machine learning applications in big data analytics: an overview,Dražen Drašković Mihajlo Ogrizović; Dragan Bojić,2024
1,1415,8801,Quantitative analysis of the use of virtual reality environments among higher education professors,Diego Vergara Álvaro Antón-Sancho; Pablo Fernández-Arias,2024
1,1415,8805,RULER: Prebugging with Proxy-Based Programming,Alexander Repenning; Ashok Basawapatna,2024
1,1415,882,A conservative and non-oscillatory scheme for Vlasov code simulations,Takayuki Umeda,2008
1,1415,8821,Repurposing idle wells in the North German Basin as deep borehole heat exchangers,Johannes Schoenherr Maximilian Sporleder Jan Niederau Nora Koltzer; Florian Wellmann,2024
1,1415,8823,Research and Development of Computer-Aided Creative Intelligent Terminal System for Cultural and Creative Industry,Xili Gan,2024
1,1415,8859,Scaffolding Computational Thinking With ChatGPT,Jian Liao; Linrong Zhong; Longting Zhe; Handan Xu; Ming Liu; Tao Xie,2024
1,1415,8860,Scheduling based on residual energy of sensors to extend the lifetime of network in wireless sensor network,Anushri Narendra Pathak; Arvind R. Yadav,2024
1,1415,8864,"Security Of AI, By AI and For AI: Charting New Territories in AI-Centered Cybersecurity Research",XiaoFeng Wang,2024
1,1415,8868,Security and Performance-Aware Cloud Computing with Homomorphic Encryption and Trusted Execution Environment,Takuya Suzuki Shunta Sakai Hayato Yamana Ryutaro Onishi,2024
1,1415,887,"A two-tiered, agent based approach for autonomous, evolutionary texture generation",James McClintock; Gary G. Yen,2008
1,1415,8873,Self-Supervised Machine Learning Framework for Online Container Security Attack Detection,Yuhang Lin Xiaohui Gu Jingzhu He Hugo Latapie Olufogorehan Tunde-Onadele,2024
1,1415,8876,Sequential Behavior Analysis of Interdisciplinary Activities in Computational Thinking and EFL Language Learning With Game-Based Learning,Ting-Chia Hsu; Ching Chang; Yi-Sian Liang,2024
1,1415,8879,"Show, Think, and Tell: Thought-Augmented Fine-Tuning of Large Language Models for Video Captioning",Byoungjip Kim; Dasol Hwang; Sungjun Cho; Youngsoo Jang; Honglak Lee; Moontae Lee,2024
1,1415,8887,SoK: How Artificial-Intelligence Incidents Can Jeopardize Safety and Security,Jacob Krüger Thomas Leich Richard May,2024
1,1415,8890,Social Media Marketing: Does it Create Impact on Women Entrepreneurs,Athilinga Senjith; Geetha Manoharan; Abdul Razak; Col BS Rao; Jyoti Kukreja; Sunitha Purushottam Ashtikar,2024
1,1415,8891,Social Media as a Mirror: Reflecting Mental Health Through Computational Linguistics,Md. Iftekharul Mobin; A. F. M. Suaib Akhter; M. F. Mridha; S. M. Hasan Mahmud; Zeyar Aung,2024
1,1415,8911,Survey of transformers and towards ensemble learning using transformers for natural language processing,Hongzhi Zhang; M. Omair Shafiq,2024
1,1415,8912,Sustainable AI Technology,Andeed Ma; James Ong; Siok Siok Tan,2024
1,1415,8918,Syrians in Turkey and their naturalization as Turkish citizens: A computational text analysis of newspaper data,Dirk Speelman Elçin Istif Inci,2024
1,1415,8925,Teachers' Intention to Integrate Computational Thinking Skills in Higher Education: A Survey Study in the Netherlands,Xiaoling Zhang; Efthimia Aivaloglou; Marcus Specht,2024
1,1415,8926,Teaching Artificial Intelligence in Junior Secondary Education Using an Authentic Approach: A Qualitative Evaluation of the Grade Six AI Learning Module in Sri Lanka,G. D. W. M. Ariyarathna; R. A. C. P. Rajapakse,2024
1,1415,8936,The Analysis of Aesthetic Preferences for Cultural and Creative Design Trends Under Artificial Intelligence,Yanran Li; Qian Zhang,2024
1,1415,8941,The Contributions of Programming and Robotics Courses on Women's STEM Inclusion,Thabatta Moreira Alves De Araujo; Anderson Ribeiro De Oliveira Santos Silva; Alisson Marques Da Silva; Eduardo Habib Bechelane Maia; Michelli Henrique Campos; Diego Ascanio Santos,2024
1,1415,8942,The Democratic Value of Strategic Game Reporting and Uncivil Talk: A Computational Analysis of Facebook Conversations During U.S. Primary Debates,Lea Hellmueller Sebastián Vallejo Vera Peggy Lindner Lindita Camaj,2024
1,1415,8944,The Development of an Assessment Scale for Computational Thinking Competence of In-Service Primary School Teachers,Guoyuan Sang Martin Valcke Johan van Braak Xinlei Li,2024
1,1415,8951,The Impediments to the Process of Implementing Robotics in the School Education System in Uzbekistan,Karan Khurana Indira Abdullaeva Yuldashevna,2024
1,1415,8954,The Intersection of Place and Game Design: The Case of Two Classic African Board Games,Rebecca Y. Bayeck; Joseph M. Bayeck,2024
1,1415,8965,The Security of Deep Learning Defenses in Medical Imaging,Guy Amit Yuval Elovici Yisroel Mirsky Moshe Levy,2024
1,1415,8966,The Study of Model Generalization Ability for Spam Classification Based on Machine Learning Models,Shihao Zhang,2024
1,1415,8974,The effects of educational robotics in STEM education: a multilevel meta-analysis,Fan Ouyang; Weiqi Xu,2024
1,1415,8978,The onset of motor learning impairments in Parkinson’s disease: a computational investigation,Rosa Senatore Ilaria Gigi; Angelo Marcelli,2024
1,1415,8986,The transfer effect of computational thinking (CT)-STEM: a systematic literature review and meta-analysis,Zuokun Li; Pey Tee Oon,2024
1,1415,8993,Thinking spatially in computational social science,Aliakbar Akbaritabar,2024
1,1415,9,Wishful Thinking about Children's Thinking?,Millie Almy,1961
1,1415,900,Cellular neural networks for NP-hard optimization,Maria Ercsey-Ravasz; Tamas Roska; Zoltan Neda,2008
1,1415,9004,Towards Incorporating Computational Thinking Skills Across the Curriculum,Donna DeMarco; Lisa Frye; Dylan Schwesinger,2024
1,1415,9009,Transformer Based Parkinson's Disease Classification from Hand Tremor Signal,Murat Atçeken; Lütfü Hanoğlu; Mehmet Ersin Bitirgen; Bahadır K. Güntürk; İbrahim Özşeker,2024
1,1415,9012,Trustworthy Artificial Intelligence for Securing Transportation Systems,Bhavani Thuraisingham,2024
1,1415,9013,Trying to Develop and Assess Computational Thinking in Computer Science Unplugged Activities with Gamification,Serafeim A. Triantafyllou; Theodosios Sapounidis; Andreas Oikonomou,2024
1,1415,9015,Twitter Sarcasm Detection using Natural Language Processing and Deep Learning Techniques,K. K. Senthilkumar; Chandradeep Bhatt; Renuka Jyothi S; Swati Bula Patil; G. Ravivarman; Shriya Mahajan,2024
1,1415,902,Cloud Computing - Was Thomas Watson Right After All?,Raghu Ramakrishnan,2008
1,1415,9049,WIP: Citizen Science Tools with Machine Learning as a Pathway to Engage High School Students in Research,Fahim Hasan Khan; Emily Lovell; Akila De Silva; Gregory Dusek; James Davis; Alex Pang,2024
1,1415,905,Computational Algorithms for a Damage-coupled Cyclic Viscoplasticity Material Model,C.L. Chow A.H. Zhao,2008
1,1415,9051,WIP: Mechanisms of Change - A Mixed-Methods Analysis of the Outcomes of a Computational Thinking Professional Development Program,Gabriela De la Rosa; Mariana Arboleda; Camilo Vieira; Juan David Parra,2024
1,1415,9052,WIP: Professional Learning in Computational Thinking for Early Childhood Teachers in Latin America,Alejandro Espinal; Camilo Vieira; Eric Bredder; Jennie Chiu; Kim Wilkens,2024
1,1415,9056,Web Application Security: A Pragmatic Exposé,Clement C. Aladi,2024
1,1415,906,Computational Intelligence techniques for Web personalization,A.M. Fanelli M.A. Torsello G. Castellano,2008
1,1415,9060,"What Is Artificial Life Today, and Where Should It Go?",Alan Dorin; Susan Stepney,2024
1,1415,9067,WikiPhish: A Diverse Wikipedia-Based Dataset for Phishing Website Detection: Data/Toolset Paper,Valentin Lefils Maxime Meyer Damien Riquet Gabriel Loiseau,2024
1,1415,9077,p-Values as QWERTY: Curating Evidence in the Computational Era,Fred Feinberg,2024
1,1415,9098,A Multitiered Approach to Computer Science Talent Development,Sarah Bright Zafer Ozen Shahnaz Safitri [...] View all Nielsen Pereira,2025
1,1415,9105,A Study of the Effectiveness of Gamified Learning in an Elementary School Artificial Intelligence Course,Jingsi Ma; Zhifang Zhu,2025
1,1415,9106,A Study on Pre-Service Teacher's Self-Efficacy Beliefs Towards Digital Education,P Muthupandi J Soosai Mary Nancy,2025
1,1415,9113,A Virtual Reality Application and an Interactive Board Game for Students Learning to Program,Anna Tonda Ramos; Águeda Gómez-Cambronero; Ignacio Miralles; Inmaculada Remolar,2025
1,1415,9119,"A comprehensive survey on RGB-D-based human action recognition: algorithms, datasets, and popular applications",Yumin Zhang; Yanyong Wang,2025
1,1415,9148,AI-Generated Text Detector for English Written Essay using Ensemble RoBERTa,Annalia Alfia Rahma; Kemas Muslim Lhaksmana,2025
1,1415,9149,AI-Powered Cigarette Demand Forecasting: A Hybrid Machine Learning and Deep Learning Approach,Jing Yang; Changxian Jia; Jie Liu; Fang Song; Langang Feng,2025
1,1415,9154,AR goggle-based information display system for autonomous driving on a hands-free standing vehicle,Shota Yoshida Chihiro Nakagawa Yugo Matsui; Atsuhiko Shintani,2025
1,1415,9157,Achieving high-accuracy skin cancer classification with deep learning optimized by ant colony algorithm,Hesham A. Ali Shady Yasser Mohamed Gobara Ahmed A. Kandil Ghada Sherif Amany M. Sarhan; Esraa Moustafa,2025
1,1415,9160,Adaptive Network Intrusion Detection Using Reinforcement Learning with Proximal Policy Optimization,Arun Cyril Jose Akshaya Suresh,2025
1,1415,9164,Advancing Alzheimer’s disease detection: a novel convolutional neural network based framework leveraging EEG data and segment length analysis,Siuly Siuly Enamul Kabir Md Nurul Ahad Tawhid; Yan Li,2025
1,1415,9166,Advancing computational thinking education: Insights from systems thinking applications,Ali Hamidi,2025
1,1415,9169,"Agriculture by Algorithm: Big Data, Digitalization, and Biotechnology Under Climate Change",Yıldı‌z Atasoy,2025
1,1415,9176,An Approach to Transiting from Divergent Thinking to Convergent Thinking for Creativity,Chong Zeng; Hongji Yang,2025
1,1415,9190,An extended analysis of approximation algorithms for k-median problems on complex networks,Roldan Pozo,2025
1,1415,9195,Analysis of the Factors Influencing K-12 Students' Computational Thinking Using Meta-analytic Structural Equation Modeling,Yu Lei; Baolin Yi; Xin Fu; Jingjie Zhao,2025
1,1415,92,Expanding human-computer interaction by computer aided creativity,T. Savolainen,1989
1,1415,920,Developing a Negotiation-Based Intelligent Tutoring System to Support Problem Solving: A Case Study in Role-Play Learning,Chung Hsien Lan; Chung Cheng Tseng; K. Robert Lai,2008
1,1415,9200,Application and Prospects of Spiking Neural Networks in Intelligent Perception,Zhongchuan Shi; Fu Rao; Peisong Feng,2025
1,1415,9207,Artificial Intelligence as a Tool for Predicting the Aesthetic Appeal of Abstract Art: A Deep Learning Approach,Haifeng Xie; Yuhong Dai,2025
1,1415,9215,Artificial intelligence v/s human intelligence: a relationship between digitalization and international trade,Vani Aggarwal; Nidhi Karwasra,2025
1,1415,9219,Assessing ChatGPT-4’s ability to generate forensic reports: a study of artificial intelligence in forensics,Büşra Yıkar Hüseyin Balandız Halit Canberk Aydogan; Sait Özsoy,2025
1,1415,9220,Assessing disruptive potential in the IT sector: a framework for evaluating company-to-company impact,Hossein Rouhani Zeidanloo; Miroslav Špaček,2025
1,1415,923,Evolutionary algorithms for real world applications [Application Notes],Thomas Back; M. Emmerich; O.M. Shir,2008
1,1415,9235,Big data analysis in college English teaching mobile information system based on advanced computational discourse analysis,Lin Cheng,2025
1,1415,9237,Bilingual hate speech detection on social media: Amharic and Afaan Oromo,Michael Melese Woldeyohannis Teshome Mulugeta Ababu; Emuye Bawoke Getaneh,2025
1,1415,9238,Bioprospecting cultivable bacteria associated with deep sea (mesopelagic) fish of the North Atlantic Ocean,Jana Heumann Hannah Moosbauer Martina Blümel Arlette Wenzel-Storjohann Ernest Oppong-Danquah; Deniz Tasdemir,2025
1,1415,9264,"Comparative Analysis of ChatGPT, DeepSeek, and Gemini for Automated Code Generation",Khuram Shahzad; Sohail Iqbal,2025
1,1415,9268,Comparative analysis of leading artificial intelligence chatbots in the context of entrepreneurship,David Santandreu Calonge Patrik T. Hultberg Linda Smail Firuz Kamalov; Dima Jamali,2025
1,1415,9287,"Conceptualizing Clinicians’ Trust in Artificial Intelligence as a Function of Their Expertise, Workload, Patient Outcome, Diagnosis Difficulty, and AI Accuracy: A Systems Thinking Approach",Hamid Shamszare; Zaira Chaudhry; Manijeh Berenji; Avishek Choudhury,2025
1,1415,9295,Coordinated Flaw Disclosure for AI: Beyond Security Vulnerabilities,Avijit Ghosh Lucie-Aimée Kaffee Sven Cattell,2025
1,1415,9304,Cultivation of Computational Thinking in University Students through STEM Education: A Case Study of Digital Signal Processing,Zhe Zhang; Jingwen Yi; Dan Xiong; Yuxia Sheng,2025
1,1415,9305,"Cyber Threat Awareness, Protective Measures and Communication Preferences in Germany: Implications from Three Representative Surveys (2021-2024)",Julian Bäumler Marius Bajorski Christian Reuter Marc-André Kaufhold,2025
1,1415,9312,Deep Learning Advancing Image Classification - Neural Network Design and Performance Analysis,Palraj Karuppasamy; Vigilson Prem Monickaraj; Revathi Subramaniam; Darshankumar J; Mathankumar M; Manjunathan Alagarsamy,2025
1,1415,9316,Design and Application of High School Scratch Programming Instructional Activities for Computational Thinking Development,Hairu Yang; Yuhang Li; Zhou Liang; Hongyan Chen; Meifen Chen; Xiaoyu Zhang,2025
1,1415,9330,Developing an artificial intelligence model for English grammar correction: A computational linguistics approach,Han Jiang,2025
1,1415,9336,Development and validation of an instrument for assessing secondary students’ transdisciplinary STEM practices,Su-Chi Fang Kai-Lin Yang; Szu-Chun Fan,2025
1,1415,9357,Dream content discovery from social media using natural language processing,Sanja Šćepanović Luca Maria Aiello Remington Mallett Deirdre Barrett Anubhab Das; Daniele Quercia,2025
1,1415,9365,Early Detection and Stage Prediction of Alzheimer's Disease with an Intervention System,Snigdha K S; E. Bijolin Edwin; Sandra K S; M. Roshni Thanka; V. Ebenezer; S. Stewart Kirubakaran,2025
1,1415,9369,Educational Robotics and Agile Learning: A Review,Antonios Konstantaras; Emmanuel Maravelakis; Kanellia Ioanna Dalaka; Edward Duca; Giorgos Giannakakis; Nikolaos Spanoudakis,2025
1,1415,9371,Effectiveness of in-service computer science teachers’ professional development in K-12 education: a systematic review and meta-analysis,Yuhan Dong Bin Jing Yu Zeng Hongliang Ma; Jinmei Sun,2025
1,1415,9372,Effects of Augmented Reality on Students’ Higher-Order Thinking: A Meta-Analysis,Ming M. Chiu Shuai Wang Weijie Mao Hao Lei Zhuotao Lu,2025
1,1415,9380,Embarking the AI journey: insights from ahedd DIH on Greece’s (potential) AI adopters,George Giannakopoulos Denia Kanellopoulou; Periklis Terlixidis,2025
1,1415,9388,Enhancing A Holistic Approach Towards Computational Thinking Assessment in Education,Jenice Lynch; Thomas Stokke; Amber Adgerson; Emanuel Grant,2025
1,1415,9398,Enhancing neural rehabilitation insights: on the path of bridging artificial and biological neural networks,Abdullatif Baba,2025
1,1415,9413,Evolutionary Ecology of Words,Reiji Suzuki; Takaya Arita,2025
1,1415,9415,Examining Engineering Students’ Computational Thinking Skills with CART Analysis,Ömer Faruk Söylemez Nesrin Hark Söylemez,2025
1,1415,9425,Exploring Primary School Students’ Computational Thinking Process in an AI-Enhanced STEAM Course: A Lag Sequential Analysis Approach,Dongchen Pan; Jimei Li; Taotao Long,2025
1,1415,9436,Exploring the Relationship Between STEM Attitudes and Computational Thinking in Young Children,Qi Luo; Yanqing Hu; Jiamei Wen,2025
1,1415,9440,Facilitator or hindrance? The impact of AI on university students' higher-order thinking skills in complex problem solving,Mingcheng Du Zihan Zhou Xing Du; Yiming Bai,2025
1,1415,9460,From Comments to Insights: Comparing Local and Online LLM Models in Social Media Sentiment Evaluation,Riza Akhitova Suindikovna; Novikov David Gennadievych; Akbergen Dinara Sadyrbekkyzy,2025
1,1415,9466,From Learning Science to Computer Science: A Scientometric Review of Deeper Learning in Foreign Languages (1993–2024),Tang Youjun Ma Xiaomei Zhao Wanli,2025
1,1415,9467,From Values to Codes: A computational text analysis of the codification of occupational ethics,Seonghoon Kim Jessica J. Santana,2025
1,1415,947,Nuances of benchmarking agent-based and equation-based models of an oil refinery supply chain,Koen H. van Dam; Arief Adhitya; Rajagopalan Srinivasan; Zofia Lukszo,2008
1,1415,9473,Functional switching among dynamic neuronal hub-nodes in the brain induces maintenance/transition of cognitive states,Yashaswee Mishra B. N. Mallick Jasleen Gund; R. K. Brojen Singh,2025
1,1415,948,On abstract intelligence and its denotational mathematics foundations,Yingxu Wang,2008
1,1415,9485,Global Perspectives on AI Competence Development: Analyzing National AI Strategies in Education and Workforce Policies,Lehong Shi,2025
1,1415,9495,Hepatoprotective potential of Chrysin in a rat model of isoniazid- and rifampicin-induced hepatic injury: suppression of matrix metalloproteinase and transforming growth factor β,Akhilesh Tokey Rohit Lokhande Yash Dagadu Heena Choudhary Deepa Mandlik; Satish Mandlik,2025
1,1415,9497,How Mathematics Learning Attitudes Shape Computational Thinking among Lower Primary Students,Qi Luo; Shuhan Zhang; Lele Huang,2025
1,1415,9510,IEML-A New Frontier for Semantic Computing and Collective Intelligence in the Cooking Domain,Mansi Goel; Frederic Andres; Pierre Levy,2025
1,1415,9512,Identification of Novel Scaffolds Against GSK-3β for Targeting Alzheimer’s Disease Through Molecular Modeling Techniques,Darin M. Mathkor Mohd Wahid Harshika Suri Shafiul Haque; Faraz Ahmad,2025
1,1415,9519,"Impact of DMCT-CDIO Dual Mainline Computational Thinking Integrated Engineering Education on Students' Computational Thinking, Motivation and Engagement",Yu Lei; Baolin Yi; Jianfang Liu; Xin Fu,2025
1,1415,9525,"Impostor phenomenon: a narrative review of manifestations, diagnosis, and treatment",Nouf Al Rawahi Tahlil Waladwadi Reem Almadailwi Ayman Alhabsi Hanan Al Lawati Tamadhir Al-Mahrouqi Abdullah Al Lawati; Hamed Al Sinawi,2025
1,1415,9526,Improved Bidirectional Encoder Representations from Transformer with Optimized Gated Recurrent Unit based Sentiment Analysis for Social Media Network,Haassan Mohmedmhdi; Naveen I G; Benita Gracia Thangam J; Rajaram K; Thamizhkani. B,2025
1,1415,9527,Improving Computational Thinking for Middle School Students Through Python Programming: Interaction Effect Analysis of Grade Level and Gender,Junjie Liu Lihui Sun,2025
1,1415,9531,In- and near-nozzle and external flow characterization in Gasoline Direct injection (GDi) engines – A review of latest technologies and trends. Part 2: Computational background,Pedro Martí-Aldaraví Francisco Javier Salvador Enrique Carlos Martínez-Miracle María Martínez,2025
1,1415,9548,Interpretable machine learning model to predict the acute occurrence of delirium in elderly patients in the intensive care units: a retrospective cohort study,Jun Luo Hong Liang Jingwei Yue Yeqing Qi Xin Hu; Hui Liu,2025
1,1415,9549,Investigating and Comparing Approaches to Ethics Education in Computer Science and Engineering Disciplines,Reolyn Heymann; Estelle Taylor; Japie Greeff,2025
1,1415,9560,Larger Language Models Don’t Care How You Think: Why Chain-of-Thought Prompting Fails in Subjective Tasks,Georgios Chochlakis; Niyantha Maruthu Pandiyan; Kristina Lerman; Shrikanth Narayanan,2025
1,1415,9563,Learning Marine Biology Quantitative Skills Through Computational Thinking,Dana Christensen,2025
1,1415,9582,Machine Learning in Cyber Security: A Comprehensive Review,Swetha C B; Pankaj Kumar G; Akhil Babu M K; A A Aswathy; Chithra D Gracia,2025
1,1415,9585,Machine learning to identify suitable boundaries for band-pass spectral analysis of dynamic [,Colm J. McGinnity Rainer Hinz Manlin Wang Joel Dunn Ruoyang Liu Mubaraq Yakubu Paul Marsden Zeyu Chang; Alexander Hammers,2025
1,1415,9606,Navigating the Risks of Using Large Language Models for Text Annotation in Social Science Research,Yongjun Zhang Hao Lin,2025
1,1415,9609,Network Dynamics and the Impact of Gamification on Computational Thinking and Visual Programming in Primary Education,Ali Alqarni,2025
1,1415,9610,Network growth under opportunistic attachment,Carolina E. S. Mattsson,2025
1,1415,9625,Optimizing Paddy Crop Disease Classification with MobileNetV2 Transfer Learning,B Johnson; T Chandrakumar; D Sakthipriya,2025
1,1415,963,Research on Information Fusion Fault Diagnosis System Based on Fuzzy Neural Network,Fan Yang; Zhi Liao,2008
1,1415,9630,Overview of leakage scenarios in supervised machine learning,E. Nicolaisen-Sobesky J. Dukart S. B. Eickhoff M. Götz S. Hamdan V. Komeyer A. Kulkarni J. M. Lahnakoski B. C. Love F. Raimondo L. Sasse; Kaustubh R. Patil,2025
1,1415,9638,Perception of Computational Thinking Education in Africa: Insight From Pre-Service and In-Service Teachers,Ismaila Temitayo Sanusi Musa Adekunle Ayanwale [...] View all Friday Joseph Agbo,2025
1,1415,964,Research on Teaching Reform of Computer Basic Courses in Technology Universities,Xuming Han; Limin Wang; Wanli Zuo; Hongzhi Wang; Guojun Chen,2008
1,1415,9643,Platforms as laboratories of the social: How digital capitalism matters for computational social research in North America,Onurhan Ak,2025
1,1415,9650,Preschool teachers’ pedagogical documentation: A snapshot of practices from computer science education,Hannah R. Thompson Margaret F. Quinn Frances K. Harper Lori A. Caudle,2025
1,1415,9667,Prospective Kindergarten Teachers' Readiness to Integrate Computational Thinking into Early Childhood Education,A. Mirković Moguš; R. Varga; V. Kiralj,2025
1,1415,9681,Redefining in Dictionary: Towards an Enhanced Semantic Understanding of Creative Generation,Fu Feng; Yucheng Xie; Xu Yang; Jing Wang; Xin Geng,2025
1,1415,9691,"Research on Project-Based Teaching Model for Cultivating High School Students' Computational Thinking - Taking ""The New 'Face' of Storage Cabinet Opening"" as an Example",Yifan Li; Huanxiu Liu,2025
1,1415,9694,Research on the AIGC-assisted Instructional Model of Intergrating Computational Thinking in STEM Education,Shaoying Zhang; Lan Wu,2025
1,1415,9712,SaT-CPS '25: Proceedings of the 2025 ACM Workshop on Secure and Trustworthy Cyber-physical Systems,Mir Pritom Mahmoud Abdelsalam Maanak Gupta,2025
1,1415,9715,SecTL '25: Proceedings of the 3rd ACM Workshop on Secure and Trustworthy Deep Learning Systems,Viet Vo Guangdong Bai,2025
1,1415,9720,Semi-quantitative computational analysis of plastic additives in a FLOPP-E and SLOPP-E database subset,Wesley Allen Williams; Shyam Aravamudhan,2025
1,1415,9721,Server deployment strategies considering robustness and resource constraints in edge computing,Zhiyong Yu Min Cao Baohong Zhu Junjie Cao; Jian Yang,2025
1,1415,9722,Significance of thermal radiation and suction/injection on flow and heat transfer of various nanofluids along expandable stretching horizontal cylinder,Mohamed Fathy Mohammed H. Alharbi Tarek G. Emam; K. M. Abdelgaber,2025
